B, F1, F2, H, B, H1, H2, F, comm_cost, num_nodes, mem_cost
2,1,2,4,1,1,4,1,772800512.0,20,353894400.0
1,2,1,1,2,1,4,1,773849088.0,10,441450496.0
1,2,2,1,8,2,1,1,773849088.0,20,327155712.0
2,1,4,1,1,2,1,1,773849088.0,10,441450496.0
8,2,1,1,1,2,2,1,773849088.0,20,327155712.0
1,1,1,1,1,8,1,2,775946240.0,17,446693376.0
1,1,4,1,8,1,2,1,775946240.0,20,342884352.0
1,8,1,2,1,1,1,1,775946240.0,17,446693376.0
8,1,2,1,1,1,4,1,775946240.0,20,342884352.0
1,1,1,1,1,4,2,2,780140544.0,17,449839104.0
1,1,1,1,2,4,2,1,780140544.0,17,446693376.0
1,1,1,2,1,4,1,1,780140544.0,6,450887680.0
1,1,2,1,1,4,1,2,780140544.0,10,448790528.0
1,2,2,1,2,1,1,1,780140544.0,6,442499072.0
1,4,1,1,1,1,1,2,780140544.0,6,450887680.0
1,4,1,2,1,1,2,1,780140544.0,10,448790528.0
1,4,2,2,1,1,1,1,780140544.0,17,449839104.0
2,1,1,1,1,2,2,1,780140544.0,6,442499072.0
2,4,2,1,1,1,1,1,780140544.0,17,446693376.0
1,1,1,1,2,2,4,1,782237696.0,17,449839104.0
1,1,1,1,2,8,1,1,782237696.0,17,446693376.0
1,1,4,1,16,1,1,1,782237696.0,20,326107136.0
2,2,4,1,1,1,1,1,782237696.0,17,449839104.0
2,8,1,1,1,1,1,1,782237696.0,17,446693376.0
16,1,1,1,1,1,4,1,782237696.0,20,326107136.0
1,1,2,1,2,2,2,1,784334848.0,10,448790528.0
1,1,2,1,2,4,1,1,784334848.0,10,446693376.0
1,4,1,4,1,8,1,2,784334848.0,32,217055232.0
1,8,1,2,1,4,1,4,784334848.0,32,217055232.0
1,8,1,2,2,4,1,2,784334848.0,32,213909504.0
2,2,2,1,1,1,2,1,784334848.0,10,448790528.0
2,4,1,1,1,1,2,1,784334848.0,10,446693376.0
2,4,1,2,1,8,1,2,784334848.0,32,213909504.0
1,8,1,2,2,2,2,2,786432000.0,32,217055232.0
2,2,2,2,1,8,1,2,786432000.0,32,217055232.0
1,1,1,1,1,2,4,2,788529152.0,17,457703424.0
1,1,1,2,1,2,2,1,788529152.0,6,457179136.0
1,1,2,1,1,2,2,2,788529152.0,10,456130560.0
1,1,2,8,1,1,4,1,788529152.0,20,370409472.0
1,1,4,1,1,1,2,8,788529152.0,20,370409472.0
1,1,4,2,1,2,1,1,788529152.0,10,457703424.0
1,2,1,1,1,1,4,2,788529152.0,10,457703424.0
1,2,2,1,1,1,1,2,788529152.0,6,457179136.0
1,2,2,2,1,1,2,1,788529152.0,10,456130560.0
1,2,4,2,1,1,1,1,788529152.0,17,457703424.0
1,4,1,4,1,4,2,2,788529152.0,32,220200960.0
1,4,1,4,2,4,2,1,788529152.0,32,217055232.0
1,4,2,2,1,4,1,4,788529152.0,32,220200960.0
1,4,2,2,2,4,1,2,788529152.0,32,217055232.0
1,8,1,2,4,1,4,1,788529152.0,32,217055232.0
1,8,1,2,4,2,2,1,788529152.0,32,213909504.0
2,4,1,2,1,4,2,2,788529152.0,32,217055232.0
2,4,1,2,2,4,2,1,788529152.0,32,213909504.0
2,4,2,1,1,4,1,4,788529152.0,32,217055232.0
2,4,2,1,2,4,1,2,788529152.0,32,213909504.0
4,1,4,1,1,8,1,2,788529152.0,32,217055232.0
4,2,2,1,1,8,1,2,788529152.0,32,213909504.0
1,1,1,1,2,1,8,1,789577728.0,17,457703424.0
2,1,8,1,1,1,1,1,789577728.0,17,457703424.0
1,1,2,1,2,1,4,1,790626304.0,10,456130560.0
1,1,4,1,8,2,1,1,790626304.0,20,342884352.0
1,4,1,4,2,2,4,1,790626304.0,32,220200960.0
1,4,1,4,2,8,1,1,790626304.0,32,217055232.0
1,4,2,2,2,2,2,2,790626304.0,32,220200960.0
2,1,4,1,1,1,2,1,790626304.0,10,456130560.0
2,2,2,2,1,4,2,2,790626304.0,32,220200960.0
2,2,2,2,2,4,2,1,790626304.0,32,217055232.0
2,2,4,1,1,4,1,4,790626304.0,32,220200960.0
2,2,4,1,2,4,1,2,790626304.0,32,217055232.0
2,4,1,2,2,2,4,1,790626304.0,32,217055232.0
2,4,1,2,2,8,1,1,790626304.0,32,213909504.0
2,4,2,1,2,2,2,2,790626304.0,32,217055232.0
2,8,1,1,1,4,1,4,790626304.0,32,217055232.0
2,8,1,1,2,4,1,2,790626304.0,32,213909504.0
8,2,1,1,1,1,4,1,790626304.0,20,342884352.0
1,2,2,4,1,8,1,2,792723456.0,32,224919552.0
1,4,1,1,2,2,1,2,792723456.0,12,358612992.0
1,4,2,2,4,1,4,1,792723456.0,32,220200960.0
1,4,2,2,4,2,2,1,792723456.0,32,217055232.0
1,8,1,2,1,2,2,4,792723456.0,32,224919552.0
2,2,1,2,1,4,1,1,792723456.0,12,358612992.0
2,2,2,2,2,2,4,1,792723456.0,32,220200960.0
2,2,2,2,2,8,1,1,792723456.0,32,217055232.0
2,2,4,1,2,2,2,2,792723456.0,32,220200960.0
2,4,2,1,4,1,4,1,792723456.0,32,217055232.0
2,4,2,1,4,2,2,1,792723456.0,32,213909504.0
2,8,1,1,2,2,2,2,792723456.0,32,217055232.0
4,1,4,1,1,4,2,2,792723456.0,32,220200960.0
4,1,4,1,2,4,2,1,792723456.0,32,217055232.0
4,2,2,1,1,4,2,2,792723456.0,32,217055232.0
4,2,2,1,2,4,2,1,792723456.0,32,213909504.0
1,8,1,2,2,1,4,2,793772032.0,32,224919552.0
2,1,4,2,1,8,1,2,793772032.0,32,224919552.0
1,8,1,2,4,4,1,1,794820608.0,32,213909504.0
2,2,4,1,4,1,4,1,794820608.0,32,220200960.0
2,2,4,1,4,2,2,1,794820608.0,32,217055232.0
2,8,1,1,4,1,4,1,794820608.0,32,217055232.0
2,8,1,1,4,2,2,1,794820608.0,32,213909504.0
4,1,4,1,2,2,4,1,794820608.0,32,220200960.0
4,1,4,1,2,8,1,1,794820608.0,32,217055232.0
4,2,2,1,2,2,4,1,794820608.0,32,217055232.0
4,2,2,1,2,8,1,1,794820608.0,32,213909504.0
4,4,1,1,1,8,1,2,794820608.0,32,213909504.0
1,1,4,1,2,1,1,1,796917760.0,6,458227712.0
1,2,1,4,1,4,1,1,796917760.0,12,365953024.0
1,2,2,4,1,4,2,2,796917760.0,32,228065280.0
1,2,2,4,2,4,2,1,796917760.0,32,224919552.0
1,2,4,2,1,4,1,4,796917760.0,32,228065280.0
1,2,4,2,2,4,1,2,796917760.0,32,224919552.0
1,4,1,1,1,2,1,4,796917760.0,12,365953024.0
1,4,1,1,4,1,2,1,796917760.0,12,358612992.0
1,4,1,4,1,2,4,2,796917760.0,32,228065280.0
1,4,2,2,1,2,2,4,796917760.0,32,228065280.0
2,1,1,1,1,1,4,1,796917760.0,6,458227712.0
2,4,1,2,1,2,4,2,796917760.0,32,224919552.0
2,4,2,1,1,2,2,4,796917760.0,32,224919552.0
4,1,2,1,1,4,1,1,796917760.0,12,358612992.0
1,4,1,4,2,1,8,1,797966336.0,32,228065280.0
1,4,2,2,2,1,4,2,797966336.0,32,228065280.0
2,1,4,2,1,4,2,2,797966336.0,32,228065280.0
2,1,4,2,2,4,2,1,797966336.0,32,224919552.0
2,1,8,1,1,4,1,4,797966336.0,32,228065280.0
2,1,8,1,2,4,1,2,797966336.0,32,224919552.0
2,4,1,2,2,1,8,1,797966336.0,32,224919552.0
2,4,2,1,2,1,4,2,797966336.0,32,224919552.0
1,2,2,4,2,2,4,1,799014912.0,32,228065280.0
1,2,2,4,2,8,1,1,799014912.0,32,224919552.0
1,2,4,2,2,2,2,2,799014912.0,32,228065280.0
1,4,1,1,2,1,2,2,799014912.0,12,365953024.0
1,4,2,2,4,4,1,1,799014912.0,32,217055232.0
2,1,2,2,1,4,1,1,799014912.0,12,365953024.0
2,2,2,2,1,2,4,2,799014912.0,32,228065280.0
2,2,4,1,1,2,2,4,799014912.0,32,228065280.0
2,4,2,1,4,4,1,1,799014912.0,32,213909504.0
2,8,1,1,1,2,2,4,799014912.0,32,224919552.0
4,4,1,1,1,4,2,2,799014912.0,32,217055232.0
4,4,1,1,2,4,2,1,799014912.0,32,213909504.0
2,1,4,2,2,2,4,1,800063488.0,32,228065280.0
2,1,4,2,2,8,1,1,800063488.0,32,224919552.0
2,1,8,1,2,2,2,2,800063488.0,32,228065280.0
2,2,2,2,2,1,8,1,800063488.0,32,228065280.0
2,2,4,1,2,1,4,2,800063488.0,32,228065280.0
2,8,1,1,2,1,4,2,800063488.0,32,224919552.0
1,2,2,1,2,2,1,2,801112064.0,12,364904448.0
1,2,4,2,4,1,4,1,801112064.0,32,228065280.0
1,2,4,2,4,2,2,1,801112064.0,32,224919552.0
1,4,1,1,4,2,1,1,801112064.0,12,356515840.0
2,2,1,2,1,2,2,1,801112064.0,12,364904448.0
2,2,4,1,4,4,1,1,801112064.0,32,217055232.0
2,8,1,1,4,4,1,1,801112064.0,32,213909504.0
4,1,4,1,1,2,4,2,801112064.0,32,228065280.0
4,2,1,1,1,4,1,1,801112064.0,12,356515840.0
4,2,2,1,1,2,4,2,801112064.0,32,224919552.0
4,4,1,1,2,2,4,1,801112064.0,32,217055232.0
4,4,1,1,2,8,1,1,801112064.0,32,213909504.0
2,1,8,1,4,1,4,1,802160640.0,32,228065280.0
2,1,8,1,4,2,2,1,802160640.0,32,224919552.0
4,1,4,1,2,1,8,1,802160640.0,32,228065280.0
4,2,2,1,2,1,8,1,802160640.0,32,224919552.0
1,1,1,1,1,1,8,2,805306368.0,17,474218496.0
1,1,1,2,1,1,4,1,805306368.0,6,472907776.0
1,1,2,1,1,1,4,2,805306368.0,10,472383488.0
1,1,4,1,1,1,1,2,805306368.0,6,472907776.0
1,1,4,2,1,1,2,1,805306368.0,10,472383488.0
1,1,8,2,1,1,1,1,805306368.0,17,474218496.0
1,2,1,4,1,2,2,1,805306368.0,12,372244480.0
1,2,2,1,1,2,1,4,805306368.0,12,372244480.0
1,2,2,1,4,1,2,1,805306368.0,12,364904448.0
1,2,2,4,1,2,4,2,805306368.0,32,235929600.0
1,2,4,2,1,2,2,4,805306368.0,32,235929600.0
4,1,2,1,1,2,2,1,805306368.0,12,364904448.0
1,2,2,4,2,1,8,1,806354944.0,32,235929600.0
1,2,4,2,2,1,4,2,806354944.0,32,235929600.0
2,1,4,2,1,2,4,2,806354944.0,32,235929600.0
2,1,8,1,1,2,2,4,806354944.0,32,235929600.0
1,2,2,1,2,1,2,2,807403520.0,12,372244480.0
1,2,4,2,4,4,1,1,807403520.0,32,224919552.0
2,1,2,2,1,2,2,1,807403520.0,12,372244480.0
2,1,4,2,2,1,8,1,807403520.0,32,235929600.0
2,1,8,1,2,1,4,2,807403520.0,32,235929600.0
4,4,1,1,1,2,4,2,807403520.0,32,224919552.0
2,1,8,1,4,4,1,1,808452096.0,32,224919552.0
4,4,1,1,2,1,8,1,808452096.0,32,224919552.0
1,1,4,4,1,8,1,2,809500672.0,32,241434624.0
1,2,2,1,4,2,1,1,809500672.0,12,362807296.0
1,8,1,2,1,1,4,4,809500672.0,32,241434624.0
4,2,1,1,1,2,2,1,809500672.0,12,362807296.0
1,1,2,4,1,4,1,1,813694976.0,12,382205952.0
1,1,4,4,1,4,2,2,813694976.0,32,244580352.0
1,1,4,4,2,4,2,1,813694976.0,32,241434624.0
1,1,8,2,1,4,1,4,813694976.0,32,244580352.0
1,1,8,2,2,4,1,2,813694976.0,32,241434624.0
1,4,1,1,1,1,2,4,813694976.0,12,382205952.0
1,4,1,4,1,1,8,2,813694976.0,32,244580352.0
1,4,2,2,1,1,4,4,813694976.0,32,244580352.0
2,4,1,2,1,1,8,2,813694976.0,32,241434624.0
2,4,2,1,1,1,4,4,813694976.0,32,241434624.0
1,1,4,4,2,2,4,1,815792128.0,32,244580352.0
1,1,4,4,2,8,1,1,815792128.0,32,241434624.0
1,1,8,2,2,2,2,2,815792128.0,32,244580352.0
2,2,2,2,1,1,8,2,815792128.0,32,244580352.0
2,2,4,1,1,1,4,4,815792128.0,32,244580352.0
2,8,1,1,1,1,4,4,815792128.0,32,241434624.0
1,1,4,1,2,2,1,2,817889280.0,12,380633088.0
1,1,8,2,4,1,4,1,817889280.0,32,244580352.0
1,1,8,2,4,2,2,1,817889280.0,32,241434624.0
2,2,1,2,1,1,4,1,817889280.0,12,380633088.0
4,1,4,1,1,1,8,2,817889280.0,32,244580352.0
4,2,2,1,1,1,8,2,817889280.0,32,241434624.0
1,1,2,4,1,2,2,1,822083584.0,12,388497408.0
1,1,4,1,1,2,1,4,822083584.0,12,387973120.0
1,1,4,1,4,1,2,1,822083584.0,12,380633088.0
1,1,4,4,1,2,4,2,822083584.0,32,252444672.0
1,1,8,2,1,2,2,4,822083584.0,32,252444672.0
1,2,1,4,1,1,4,1,822083584.0,12,387973120.0
1,2,2,1,1,1,2,4,822083584.0,12,388497408.0
1,2,2,4,1,1,8,2,822083584.0,32,252444672.0
1,2,4,2,1,1,4,4,822083584.0,32,252444672.0
4,1,2,1,1,1,4,1,822083584.0,12,380633088.0
1,1,4,4,2,1,8,1,823132160.0,32,252444672.0
1,1,8,2,2,1,4,2,823132160.0,32,252444672.0
2,1,4,2,1,1,8,2,823132160.0,32,252444672.0
2,1,8,1,1,1,4,4,823132160.0,32,252444672.0
1,1,4,1,2,1,2,2,824180736.0,12,387973120.0
1,1,8,2,4,4,1,1,824180736.0,32,241434624.0
2,1,2,2,1,1,4,1,824180736.0,12,387973120.0
4,4,1,1,1,1,8,2,824180736.0,32,241434624.0
1,1,4,1,4,2,1,1,826277888.0,12,378535936.0
1,2,1,2,1,8,1,2,826277888.0,20,293601280.0
1,8,1,2,1,2,1,2,826277888.0,20,293601280.0
1,8,1,2,2,2,1,1,826277888.0,20,287309824.0
2,2,1,1,1,8,1,2,826277888.0,20,287309824.0
4,2,1,1,1,1,4,1,826277888.0,12,378535936.0
1,2,1,2,1,4,2,2,830472192.0,20,296747008.0
1,2,1,2,2,4,2,1,830472192.0,20,293601280.0
1,4,2,2,1,2,1,2,830472192.0,20,296747008.0
1,4,2,2,2,2,1,1,830472192.0,20,290455552.0
1,8,1,2,2,1,2,1,830472192.0,20,293601280.0
2,1,2,1,1,8,1,2,830472192.0,20,293601280.0
2,2,1,1,1,4,2,2,830472192.0,20,290455552.0
2,2,1,1,2,4,2,1,830472192.0,20,287309824.0
2,4,2,1,1,2,1,2,830472192.0,20,293601280.0
2,4,2,1,2,2,1,1,830472192.0,20,287309824.0
1,2,1,2,2,2,4,1,832569344.0,20,296747008.0
1,2,1,2,2,8,1,1,832569344.0,20,293601280.0
2,2,1,1,2,2,4,1,832569344.0,20,290455552.0
2,2,1,1,2,8,1,1,832569344.0,20,287309824.0
2,2,4,1,1,2,1,2,832569344.0,20,296747008.0
2,2,4,1,2,2,1,1,832569344.0,20,290455552.0
2,8,1,1,1,2,1,2,832569344.0,20,293601280.0
2,8,1,1,2,2,1,1,832569344.0,20,287309824.0
1,4,2,2,2,1,2,1,834666496.0,20,296747008.0
2,1,2,1,1,4,2,2,834666496.0,20,296747008.0
2,1,2,1,2,4,2,1,834666496.0,20,293601280.0
2,4,2,1,2,1,2,1,834666496.0,20,293601280.0
2,1,2,1,2,2,4,1,836763648.0,20,296747008.0
2,1,2,1,2,8,1,1,836763648.0,20,293601280.0
2,2,4,1,2,1,2,1,836763648.0,20,296747008.0
2,8,1,1,2,1,2,1,836763648.0,20,293601280.0
1,1,2,4,1,1,4,1,838860800.0,12,404226048.0
1,1,4,1,1,1,2,4,838860800.0,12,404226048.0
1,1,4,4,1,1,8,2,838860800.0,32,268959744.0
1,1,8,2,1,1,4,4,838860800.0,32,268959744.0
1,2,1,1,1,2,1,1,838860800.0,4,578813952.0
1,2,1,2,1,2,4,2,838860800.0,20,304611328.0
1,2,4,2,1,2,1,2,838860800.0,20,304611328.0
1,2,4,2,2,2,1,1,838860800.0,20,298319872.0
2,2,1,1,1,2,4,2,838860800.0,20,298319872.0
1,2,1,2,2,1,8,1,839909376.0,20,304611328.0
2,1,8,1,1,2,1,2,839909376.0,20,304611328.0
2,1,8,1,2,2,1,1,839909376.0,20,298319872.0
2,2,1,1,2,1,8,1,839909376.0,20,298319872.0
1,1,2,2,1,8,1,2,843055104.0,20,309329920.0
1,2,4,2,2,1,2,1,843055104.0,20,304611328.0
1,8,1,2,1,1,2,2,843055104.0,20,309329920.0
2,1,2,1,1,2,4,2,843055104.0,20,304611328.0
2,1,2,1,2,1,8,1,844103680.0,20,304611328.0
2,1,8,1,2,1,2,1,844103680.0,20,304611328.0
1,1,1,1,1,4,1,1,847249408.0,5,587202560.0
1,1,2,2,1,4,2,2,847249408.0,20,312475648.0
1,1,2,2,2,4,2,1,847249408.0,20,309329920.0
1,4,1,1,1,1,1,1,847249408.0,5,587202560.0
1,4,2,2,1,1,2,2,847249408.0,20,312475648.0
2,4,2,1,1,1,2,2,847249408.0,20,309329920.0
1,1,2,2,2,2,4,1,849346560.0,20,312475648.0
1,1,2,2,2,8,1,1,849346560.0,20,309329920.0
2,2,4,1,1,1,2,2,849346560.0,20,312475648.0
2,8,1,1,1,1,2,2,849346560.0,20,309329920.0
1,1,1,1,1,2,2,1,855638016.0,5,593494016.0
1,1,2,1,1,2,1,1,855638016.0,4,593494016.0
1,1,2,2,1,2,4,2,855638016.0,20,320339968.0
1,1,8,2,1,2,1,2,855638016.0,20,321126400.0
1,1,8,2,2,2,1,1,855638016.0,20,314834944.0
1,2,1,1,1,1,2,1,855638016.0,4,593494016.0
1,2,1,2,1,1,8,2,855638016.0,20,321126400.0
1,2,2,1,1,1,1,1,855638016.0,5,593494016.0
1,2,4,2,1,1,2,2,855638016.0,20,320339968.0
1,4,1,1,1,4,1,4,855638016.0,20,357564416.0
1,4,1,1,2,4,1,2,855638016.0,20,354418688.0
1,4,1,4,1,4,1,1,855638016.0,20,357564416.0
2,2,1,1,1,1,8,2,855638016.0,20,314834944.0
2,4,1,2,1,4,1,1,855638016.0,20,354418688.0
1,1,2,2,2,1,8,1,856686592.0,20,320339968.0
2,1,8,1,1,1,2,2,856686592.0,20,320339968.0
1,4,1,1,2,2,2,2,857735168.0,20,357564416.0
2,2,2,2,1,4,1,1,857735168.0,20,357564416.0
1,1,8,2,2,1,2,1,859832320.0,20,321126400.0
1,4,1,1,4,1,4,1,859832320.0,20,357564416.0
1,4,1,1,4,2,2,1,859832320.0,20,354418688.0
2,1,2,1,1,1,8,2,859832320.0,20,321126400.0
4,1,4,1,1,4,1,1,859832320.0,20,357564416.0
4,2,2,1,1,4,1,1,859832320.0,20,354418688.0
1,2,2,1,1,4,1,4,864026624.0,20,363855872.0
1,2,2,1,2,4,1,2,864026624.0,20,360710144.0
1,2,2,4,1,4,1,1,864026624.0,20,365428736.0
1,4,1,1,1,2,2,4,864026624.0,20,365428736.0
1,4,1,4,1,2,2,1,864026624.0,20,363855872.0
2,4,1,2,1,2,2,1,864026624.0,20,360710144.0
1,4,1,1,2,1,4,2,865075200.0,20,365428736.0
2,1,4,2,1,4,1,1,865075200.0,20,365428736.0
1,2,2,1,2,2,2,2,866123776.0,20,363855872.0
1,4,1,1,4,4,1,1,866123776.0,20,354418688.0
2,2,2,2,1,2,2,1,866123776.0,20,363855872.0
4,4,1,1,1,4,1,1,866123776.0,20,354418688.0
1,2,2,1,4,1,4,1,868220928.0,20,363855872.0
1,2,2,1,4,2,2,1,868220928.0,20,360710144.0
4,1,4,1,1,2,2,1,868220928.0,20,363855872.0
4,2,2,1,1,2,2,1,868220928.0,20,360710144.0
1,1,1,1,1,1,4,1,872415232.0,5,609222656.0
1,1,2,1,1,1,2,1,872415232.0,4,608174080.0
1,1,2,2,1,1,8,2,872415232.0,20,336855040.0
1,1,4,1,1,1,1,1,872415232.0,5,609222656.0
1,1,8,2,1,1,2,2,872415232.0,20,336855040.0
1,2,2,1,1,2,2,4,872415232.0,20,371720192.0
1,2,2,4,1,2,2,1,872415232.0,20,371720192.0
1,2,2,1,2,1,4,2,873463808.0,20,371720192.0
2,1,4,2,1,2,2,1,873463808.0,20,371720192.0
1,2,2,1,4,4,1,1,874512384.0,20,360710144.0
4,4,1,1,1,2,2,1,874512384.0,20,360710144.0
1,1,4,1,1,4,1,4,880803840.0,20,379584512.0
1,1,4,1,2,4,1,2,880803840.0,20,376438784.0
1,1,4,4,1,4,1,1,880803840.0,20,381943808.0
1,4,1,1,1,1,4,4,880803840.0,20,381943808.0
1,4,1,4,1,1,4,1,880803840.0,20,379584512.0
2,4,1,2,1,1,4,1,880803840.0,20,376438784.0
1,1,4,1,2,2,2,2,882900992.0,20,379584512.0
2,2,2,2,1,1,4,1,882900992.0,20,379584512.0
1,1,4,1,4,1,4,1,884998144.0,20,379584512.0
1,1,4,1,4,2,2,1,884998144.0,20,376438784.0
4,1,4,1,1,1,4,1,884998144.0,20,379584512.0
4,2,2,1,1,1,4,1,884998144.0,20,376438784.0
1,1,4,1,1,2,2,4,889192448.0,20,387448832.0
1,1,4,4,1,2,2,1,889192448.0,20,388235264.0
1,2,2,1,1,1,4,4,889192448.0,20,388235264.0
1,2,2,4,1,1,4,1,889192448.0,20,387448832.0
1,1,4,1,2,1,4,2,890241024.0,20,387448832.0
2,1,4,2,1,1,4,1,890241024.0,20,387448832.0
1,1,4,1,4,4,1,1,891289600.0,20,376438784.0
4,4,1,1,1,1,4,1,891289600.0,20,376438784.0
1,2,1,2,1,4,1,1,897581056.0,8,434110464.0
1,4,1,1,1,2,1,2,897581056.0,8,434110464.0
1,4,1,1,2,2,1,1,897581056.0,8,427819008.0
2,2,1,1,1,4,1,1,897581056.0,8,427819008.0
1,4,1,1,2,1,2,1,901775360.0,8,434110464.0
2,1,2,1,1,4,1,1,901775360.0,8,434110464.0
1,1,4,1,1,1,4,4,905969664.0,20,403963904.0
1,1,4,4,1,1,4,1,905969664.0,20,403963904.0
1,2,1,2,1,2,2,1,905969664.0,8,440401920.0
1,2,2,1,1,2,1,2,905969664.0,8,440401920.0
1,2,2,1,2,2,1,1,905969664.0,8,434110464.0
2,2,1,1,1,2,2,1,905969664.0,8,434110464.0
1,2,2,1,2,1,2,1,910163968.0,8,440401920.0
2,1,2,1,1,2,2,1,910163968.0,8,440401920.0
1,1,2,2,1,4,1,1,914358272.0,8,449839104.0
1,4,1,1,1,1,2,2,914358272.0,8,449839104.0
1,1,2,2,1,2,2,1,922746880.0,8,456130560.0
1,1,4,1,1,2,1,2,922746880.0,8,456130560.0
1,1,4,1,2,2,1,1,922746880.0,8,449839104.0
1,2,1,2,1,1,4,1,922746880.0,8,456130560.0
1,2,2,1,1,1,2,2,922746880.0,8,456130560.0
2,2,1,1,1,1,4,1,922746880.0,8,449839104.0
1,1,4,1,2,1,2,1,926941184.0,8,456130560.0
2,1,2,1,1,1,4,1,926941184.0,8,456130560.0
1,1,2,2,1,1,4,1,939524096.0,8,471859200.0
1,1,4,1,1,1,2,2,939524096.0,8,471859200.0
1,4,1,2,1,8,1,2,952107008.0,24,285212672.0
1,8,1,2,1,4,1,2,952107008.0,24,285212672.0
1,4,1,2,1,4,2,2,956301312.0,24,288358400.0
1,4,1,2,2,4,2,1,956301312.0,24,285212672.0
1,4,2,2,1,4,1,2,956301312.0,24,288358400.0
1,8,1,2,2,2,2,1,956301312.0,24,285212672.0
1,8,1,2,2,4,1,1,956301312.0,24,283115520.0
2,2,2,1,1,8,1,2,956301312.0,24,285212672.0
2,4,1,1,1,8,1,2,956301312.0,24,283115520.0
2,4,2,1,1,4,1,2,956301312.0,24,285212672.0
1,4,1,2,2,2,4,1,958398464.0,24,288358400.0
1,4,1,2,2,8,1,1,958398464.0,24,285212672.0
2,2,4,1,1,4,1,2,958398464.0,24,288358400.0
2,8,1,1,1,4,1,2,958398464.0,24,285212672.0
1,2,2,2,1,8,1,2,960495616.0,24,292552704.0
1,4,2,2,2,2,2,1,960495616.0,24,288358400.0
1,4,2,2,2,4,1,1,960495616.0,24,286261248.0
1,8,1,2,1,2,2,2,960495616.0,24,292552704.0
2,2,2,1,1,4,2,2,960495616.0,24,288358400.0
2,2,2,1,2,4,2,1,960495616.0,24,285212672.0
2,4,1,1,1,4,2,2,960495616.0,24,286261248.0
2,4,1,1,2,4,2,1,960495616.0,24,283115520.0
2,4,2,1,2,2,2,1,960495616.0,24,285212672.0
2,4,2,1,2,4,1,1,960495616.0,24,283115520.0
1,8,1,2,2,1,4,1,962592768.0,24,292552704.0
2,1,4,1,1,8,1,2,962592768.0,24,292552704.0
2,2,2,1,2,2,4,1,962592768.0,24,288358400.0
2,2,2,1,2,8,1,1,962592768.0,24,285212672.0
2,2,4,1,2,2,2,1,962592768.0,24,288358400.0
2,2,4,1,2,4,1,1,962592768.0,24,286261248.0
2,4,1,1,2,2,4,1,962592768.0,24,286261248.0
2,4,1,1,2,8,1,1,962592768.0,24,283115520.0
2,8,1,1,2,2,2,1,962592768.0,24,285212672.0
2,8,1,1,2,4,1,1,962592768.0,24,283115520.0
1,2,2,2,1,4,2,2,964689920.0,24,295698432.0
1,2,2,2,2,4,2,1,964689920.0,24,292552704.0
1,2,4,2,1,4,1,2,964689920.0,24,296222720.0
1,4,1,2,1,2,4,2,964689920.0,24,296222720.0
1,4,2,2,1,2,2,2,964689920.0,24,295698432.0
2,4,2,1,1,2,2,2,964689920.0,24,292552704.0
1,4,1,2,2,1,8,1,965738496.0,24,296222720.0
2,1,8,1,1,4,1,2,965738496.0,24,296222720.0
1,2,2,2,2,2,4,1,966787072.0,24,295698432.0
1,2,2,2,2,8,1,1,966787072.0,24,292552704.0
1,4,2,2,2,1,4,1,966787072.0,24,295698432.0
2,1,4,1,1,4,2,2,966787072.0,24,295698432.0
2,1,4,1,2,4,2,1,966787072.0,24,292552704.0
2,2,4,1,1,2,2,2,966787072.0,24,295698432.0
2,4,2,1,2,1,4,1,966787072.0,24,292552704.0
2,8,1,1,1,2,2,2,966787072.0,24,292552704.0
1,2,4,2,2,2,2,1,968884224.0,24,296222720.0
1,2,4,2,2,4,1,1,968884224.0,24,294125568.0
2,1,4,1,2,2,4,1,968884224.0,24,295698432.0
2,1,4,1,2,8,1,1,968884224.0,24,292552704.0
2,2,2,1,1,2,4,2,968884224.0,24,296222720.0
2,2,4,1,2,1,4,1,968884224.0,24,295698432.0
2,4,1,1,1,2,4,2,968884224.0,24,294125568.0
2,8,1,1,2,1,4,1,968884224.0,24,292552704.0
2,1,8,1,2,2,2,1,969932800.0,24,296222720.0
2,1,8,1,2,4,1,1,969932800.0,24,294125568.0
2,2,2,1,2,1,8,1,969932800.0,24,296222720.0
2,4,1,1,2,1,8,1,969932800.0,24,294125568.0
1,2,2,2,1,2,4,2,973078528.0,24,303562752.0
1,2,4,2,1,2,2,2,973078528.0,24,303562752.0
1,2,2,2,2,1,8,1,974127104.0,24,303562752.0
2,1,8,1,1,2,2,2,974127104.0,24,303562752.0
1,2,4,2,2,1,4,1,975175680.0,24,303562752.0
2,1,4,1,1,2,4,2,975175680.0,24,303562752.0
2,1,4,1,2,1,8,1,976224256.0,24,303562752.0
2,1,8,1,2,1,4,1,976224256.0,24,303562752.0
1,1,4,2,1,8,1,2,977272832.0,24,308805632.0
1,8,1,2,1,1,4,2,977272832.0,24,308805632.0
1,1,4,2,1,4,2,2,981467136.0,24,311951360.0
1,1,4,2,2,4,2,1,981467136.0,24,308805632.0
1,1,8,2,1,4,1,2,981467136.0,24,312737792.0
1,4,1,2,1,1,8,2,981467136.0,24,312737792.0
1,4,2,2,1,1,4,2,981467136.0,24,311951360.0
2,4,2,1,1,1,4,2,981467136.0,24,308805632.0
1,1,4,2,2,2,4,1,983564288.0,24,311951360.0
1,1,4,2,2,8,1,1,983564288.0,24,308805632.0
